Date,Close/Last,Volume,Open,High,Low
01/21/2025,$93.08,23247450,$92.48,$94.24,$92.31
01/17/2025,$91.94,15868210,$92.07,$92.26,$91.05
01/16/2025,$91.30,13267720,$91.50,$91.72,$90.12
01/15/2025,$91.34,17348170,$91.065,$91.725,$90.81
01/14/2025,$90.79,13549160,$91.86,$91.98,$90.565
01/13/2025,$91.53,18617080,$92.12,$92.43,$91.10
01/10/2025,$93.00,18140860,$92.49,$93.575,$92.20
01/08/2025,$91.80,13453630,$91.11,$91.845,$90.82
01/07/2025,$90.81,11238040,$91.70,$91.94,$90.45
01/06/2025,$91.43,14519860,$90.83,$92.47,$90.67
01/03/2025,$90.78,10834630,$90.15,$91.30,$90.14
01/02/2025,$90.00,14820440,$89.98,$90.60,$89.52
12/31/2024,$90.35,11267650,$90.57,$90.94,$90.055
12/30/2024,$90.57,9790196,$90.73,$91.07,$90.13
12/27/2024,$91.66,11384360,$92.13,$92.35,$91.03
12/26/2024,$92.79,10997610,$92.54,$92.875,$92.17
12/24/2024,$92.68,8992427,$90.37,$92.68,$90.35
12/23/2024,$90.35,26205380,$91.50,$91.50,$88.91
12/20/2024,$92.24,49350590,$93.01,$93.7486,$91.63
12/19/2024,$93.40,16606500,$94.48,$94.565,$93.36
12/18/2024,$93.55,24665600,$95.34,$95.895,$93.1304
12/17/2024,$95.42,23560820,$95.14,$95.49,$94.32
12/16/2024,$94.87,16741990,$94.42,$95.705,$94.1048
12/13/2024,$94.25,11495850,$93.80,$94.68,$93.04
12/12/2024,$94.09,14298630,$95.68,$95.715,$94.09
12/11/2024,$94.96,19682090,$94.54,$95.69,$94.50
12/10/2024,$94.55,13164490,$94.05,$95.24,$93.77
12/09/2024,$93.83,20931080,$95.66,$95.94,$93.602
12/06/2024,$95.70,18803500,$95.54,$96.18,$95.33
12/05/2024,$95.30,21932330,$94.89,$95.60,$94.34
12/04/2024,$94.45,17312580,$93.45,$94.515,$93.05
12/03/2024,$93.51,17775230,$92.78,$93.59,$92.26
12/02/2024,$92.64,17172950,$92.82,$92.9887,$91.95
11/29/2024,$92.50,11041180,$92.26,$92.64,$91.82
11/27/2024,$91.88,14358860,$92.00,$92.25,$91.31
11/26/2024,$91.31,16657020,$89.89,$91.88,$89.84
11/25/2024,$89.50,25078630,$90.50,$90.95,$89.06
11/22/2024,$90.44,23990650,$89.41,$90.91,$88.93
11/21/2024,$88.39,18729220,$87.45,$88.64,$86.93
11/20/2024,$87.18,18183190,$86.60,$87.20,$85.91
11/19/2024,$86.60,36340860,$86.23,$88.29,$85.91
11/18/2024,$84.08,25278120,$84.82,$84.85,$83.66
11/15/2024,$84.25,17370600,$84.53,$84.78,$83.942
11/14/2024,$84.47,15740730,$85.03,$85.76,$84.34
11/13/2024,$85.50,12802620,$84.99,$85.79,$84.77
11/12/2024,$84.99,12860190,$84.50,$85.53,$84.50
11/11/2024,$84.21,10433170,$84.95,$85.41,$84.12
11/08/2024,$84.83,14396540,$84.28,$85.42,$84.23
11/07/2024,$83.85,12665780,$83.72,$84.39,$83.42
11/06/2024,$83.44,19974040,$85.14,$85.54,$82.06
11/05/2024,$83.68,10612490,$82.68,$83.77,$82.51
11/04/2024,$82.45,11731040,$82.20,$82.905,$82.00
11/01/2024,$82.19,12181830,$82.53,$82.53,$81.54
10/31/2024,$81.95,15538970,$81.29,$82.44,$81.22
10/30/2024,$81.39,9268824,$81.60,$81.83,$81.30
10/29/2024,$81.70,9682403,$82.67,$82.86,$81.665
10/28/2024,$82.75,7990186,$82.75,$83.08,$82.47
10/25/2024,$82.51,8959412,$83.20,$83.30,$82.435
10/24/2024,$83.04,11645860,$82.96,$83.315,$82.58
10/23/2024,$83.27,13058240,$81.89,$83.34,$81.80
10/22/2024,$82.02,12240150,$81.11,$82.225,$80.825
10/21/2024,$80.81,9750376,$81.23,$81.5496,$80.72
10/18/2024,$81.31,12324150,$80.87,$81.69,$80.66
10/17/2024,$80.89,9424705,$81.27,$81.50,$80.645
10/16/2024,$81.22,11123250,$81.53,$81.66,$80.62
10/15/2024,$81.65,13276220,$80.67,$81.8201,$80.51
10/14/2024,$80.29,9914477,$80.05,$80.51,$79.76
10/11/2024,$80.10,9570734,$79.70,$80.13,$79.37
10/10/2024,$79.61,10812700,$80.31,$80.32,$79.46
10/09/2024,$80.40,12413030,$79.82,$80.50,$79.75
10/08/2024,$79.71,15269960,$79.62,$79.82,$79.07
10/07/2024,$79.10,16791650,$80.69,$80.94,$78.98
10/04/2024,$80.94,11591390,$80.05,$81.115,$79.85
10/03/2024,$80.43,11640420,$80.30,$80.575,$79.85
10/02/2024,$80.43,16618270,$80.99,$80.99,$80.12
10/01/2024,$81.27,16054250,$80.68,$81.53,$80.435
09/30/2024,$80.75,19008190,$79.89,$80.94,$79.86
09/27/2024,$79.78,11899050,$79.90,$80.2875,$79.60
09/26/2024,$79.92,17061130,$81.04,$81.20,$79.26
09/25/2024,$81.40,14163790,$80.89,$81.60,$80.68
09/24/2024,$80.67,14651130,$80.48,$80.91,$80.24
09/23/2024,$80.33,12147260,$79.07,$80.4374,$79.07
09/20/2024,$79.06,39534250,$78.23,$79.61,$78.11
09/19/2024,$78.04,21525690,$79.05,$79.09,$77.49
09/18/2024,$79.03,15684880,$78.64,$79.41,$78.28
09/17/2024,$78.60,21065940,$79.76,$80.26,$78.26
09/16/2024,$80.56,15346370,$80.84,$81.02,$80.14
09/13/2024,$80.60,12994100,$79.82,$80.685,$79.69
09/12/2024,$79.66,14884850,$78.99,$79.905,$78.6221
09/11/2024,$78.84,19518760,$78.38,$78.92,$77.565
09/10/2024,$78.81,17686280,$77.35,$78.90,$77.28
09/09/2024,$77.34,22260230,$76.85,$77.47,$76.49
09/06/2024,$76.64,14548590,$76.90,$77.32,$76.30
09/05/2024,$76.96,13082890,$77.25,$77.45,$76.39
09/04/2024,$77.24,18442780,$77.33,$77.48,$76.73
09/03/2024,$77.17,22666140,$77.33,$77.81,$76.795
08/30/2024,$77.23,23229980,$76.44,$77.475,$76.22
08/29/2024,$76.42,11856790,$75.99,$76.47,$75.67
08/28/2024,$76.08,9814264,$76.28,$76.43,$75.805
08/27/2024,$76.13,11557760,$76.45,$76.45,$75.77
08/26/2024,$76.03,9508215,$75.90,$76.205,$75.57
08/23/2024,$75.70,12299090,$75.60,$75.81,$75.0077
08/22/2024,$75.58,16511140,$75.37,$76.22,$75.15
08/21/2024,$75.24,14831990,$75.30,$75.58,$74.59
08/20/2024,$74.54,14433990,$73.75,$74.75,$73.72
08/19/2024,$73.72,13709270,$73.39,$73.98,$73.34
08/16/2024,$73.45,19872140,$72.70,$73.605,$72.52
08/15/2024,$73.18,49567500,$74.12,$74.44,$72.78
08/14/2024,$68.66,22928550,$67.92,$68.79,$67.85
08/13/2024,$68.13,26557900,$68.43,$68.61,$67.14
08/12/2024,$68.70,17385280,$68.34,$69.225,$68.07
08/09/2024,$67.95,13805580,$67.85,$68.22,$67.33
08/08/2024,$67.66,12489820,$66.84,$67.9199,$66.67
08/07/2024,$66.91,18499200,$67.87,$68.01,$66.81
08/06/2024,$67.74,14815070,$67.84,$68.63,$67.68
08/05/2024,$67.59,20770460,$68.10,$68.58,$66.91
08/02/2024,$68.46,23578660,$69.60,$70.235,$67.74
08/01/2024,$69.79,17275530,$68.91,$69.80,$68.52
07/31/2024,$68.64,22908760,$69.18,$69.25,$68.29
07/30/2024,$69.19,12522470,$69.55,$69.845,$68.98
07/29/2024,$69.62,10315310,$69.85,$69.90,$69.13
07/26/2024,$69.78,16789310,$70.23,$70.235,$68.83
07/25/2024,$70.02,18821200,$70.60,$70.77,$69.95
07/24/2024,$70.60,22490780,$70.52,$70.84,$70.34
07/23/2024,$70.65,9263561,$70.47,$70.70,$70.11
07/22/2024,$70.38,12666130,$70.86,$71.26,$70.2301
07/19/2024,$70.75,11665530,$71.20,$71.33,$70.65
07/18/2024,$70.82,10682740,$70.68,$71.19,$70.43
07/17/2024,$71.03,13533790,$70.18,$71.10,$69.95
07/16/2024,$69.99,9836824,$69.82,$70.24,$69.58
07/15/2024,$69.61,10171140,$69.30,$69.975,$69.30
07/12/2024,$69.24,12145320,$69.90,$70.0299,$69.17
07/11/2024,$69.80,15624800,$70.18,$70.45,$69.26
07/10/2024,$70.41,10803410,$70.10,$70.44,$69.72
07/09/2024,$69.90,9781831,$69.90,$70.25,$69.67
07/08/2024,$69.68,12077680,$69.90,$70.14,$69.35
07/05/2024,$70.04,21586100,$68.16,$70.15,$68.10
07/03/2024,$68.24,6287545,$67.81,$68.25,$67.62
07/02/2024,$68.07,9436487,$67.44,$68.085,$67.26
07/01/2024,$67.48,8666021,$67.89,$68.24,$67.25
06/28/2024,$67.71,18816720,$67.87,$68.0981,$67.32
06/27/2024,$67.88,12899190,$68.29,$68.58,$67.665
06/26/2024,$68.29,14177520,$67.40,$68.5999,$67.21
06/25/2024,$67.42,20904040,$67.17,$67.59,$66.55
06/24/2024,$68.90,12470450,$68.05,$69.04,$67.90
06/21/2024,$67.91,25891530,$68.26,$68.55,$67.83
06/20/2024,$68.01,13860760,$67.35,$68.13,$67.30
06/18/2024,$67.60,12093550,$67.63,$67.87,$67.295
06/17/2024,$67.42,12103040,$66.92,$67.44,$66.4125
06/14/2024,$67.02,12590150,$66.54,$67.11,$66.30
06/13/2024,$66.70,11196600,$66.30,$66.76,$65.9491
06/12/2024,$66.31,11704700,$66.85,$66.94,$65.898
06/11/2024,$66.73,13367510,$66.95,$66.96,$66.35
06/10/2024,$66.96,21667420,$67.19,$67.33,$66.27
06/07/2024,$65.88,20213210,$67.40,$67.565,$65.635
06/06/2024,$67.15,13256010,$67.06,$67.44,$66.77
06/05/2024,$67.09,14982670,$66.57,$67.15,$66.28
06/04/2024,$66.60,14780760,$65.99,$66.635,$65.835
06/03/2024,$65.82,11578710,$65.51,$65.84,$65.1603
05/31/2024,$65.76,27632220,$64.67,$65.90,$64.16
05/30/2024,$64.89,13053480,$64.93,$65.1711,$64.77
05/29/2024,$64.92,11538550,$64.75,$65.21,$64.65
05/28/2024,$65.04,13349620,$65.22,$65.47,$64.74
05/24/2024,$65.38,11795020,$65.13,$65.69,$65.01
05/23/2024,$64.84,16222950,$65.17,$65.515,$64.56
05/22/2024,$65.25,14879430,$64.98,$65.69,$64.73
05/21/2024,$65.15,17131690,$64.53,$65.19,$64.45
05/20/2024,$64.18,15001390,$64.42,$64.76,$63.87
05/17/2024,$64.65,29330380,$64.24,$64.88,$63.63
05/16/2024,$64.01,60545610,$64.22,$64.415,$62.94
05/15/2024,$59.83,22240560,$59.83,$59.94,$59.47
05/14/2024,$59.86,18780140,$60.52,$60.55,$59.435
05/13/2024,$60.41,19260520,$60.62,$61.345,$60.29
05/10/2024,$60.48,12356610,$60.41,$60.58,$60.16
05/09/2024,$60.44,14550460,$60.20,$60.5799,$59.95
05/08/2024,$60.30,11015700,$60.63,$60.845,$60.22
05/07/2024,$60.62,14520240,$60.17,$60.80,$60.05
05/06/2024,$59.87,11119400,$60.00,$60.00,$59.39
05/03/2024,$59.82,14207400,$59.62,$59.98,$59.14
05/02/2024,$59.71,17574120,$58.94,$59.885,$58.58
05/01/2024,$58.85,15470980,$59.31,$59.41,$58.72
04/30/2024,$59.35,14209160,$60.20,$60.30,$59.16
04/29/2024,$60.24,9788575,$60.18,$60.39,$59.94
04/26/2024,$60.16,11045220,$60.11,$60.39,$60.00
04/25/2024,$60.21,19262950,$60.05,$60.53,$59.8325
04/24/2024,$59.87,18529140,$58.975,$60.04,$58.81
04/23/2024,$59.09,17963950,$60.25,$60.35,$58.555
04/22/2024,$60.14,14909980,$59.56,$60.395,$59.04
04/19/2024,$59.53,14165800,$59.45,$59.67,$58.97
04/18/2024,$59.26,12061540,$59.83,$59.935,$59.22
04/17/2024,$59.65,15329690,$60.15,$60.43,$59.57
04/16/2024,$59.84,14726260,$60.03,$60.29,$59.78
04/15/2024,$59.93,10557180,$60.51,$60.70,$59.91
04/12/2024,$60.14,12280570,$60.00,$60.72,$59.95
04/11/2024,$60.09,10987600,$60.75,$60.89,$60.07
04/10/2024,$60.62,15097560,$59.62,$60.76,$59.39
04/09/2024,$59.79,10015920,$59.87,$59.97,$59.30
04/08/2024,$59.78,11070120,$59.60,$60.04,$59.42
04/05/2024,$59.85,10335910,$59.55,$60.04,$59.49
04/04/2024,$59.50,14436130,$59.54,$59.81,$59.29
04/03/2024,$59.43,14615100,$59.38,$59.50,$58.94
04/02/2024,$59.16,19510120,$59.90,$60.10,$58.88
04/01/2024,$60.00,13837600,$60.31,$60.76,$59.93
03/28/2024,$60.17,17535100,$60.66,$60.77,$60.16
03/27/2024,$60.72,14363410,$60.87,$61.05,$60.38
03/26/2024,$60.51,13738340,$60.46,$60.83,$60.23
03/25/2024,$60.57,14186630,$60.87,$60.985,$60.36
03/22/2024,$60.87,14029440,$61.32,$61.526,$60.85
03/21/2024,$61.45,14265870,$61.28,$61.655,$61.05
03/20/2024,$61.25,12007590,$60.84,$61.28,$60.74
03/19/2024,$60.87,12353620,$60.97,$61.07,$60.60
03/18/2024,$60.86,16801660,$60.69,$60.90,$60.39
03/15/2024,$60.68,50946330,$60.68,$61.15,$60.46
03/14/2024,$61.02,16584660,$61.28,$61.44,$60.595
03/13/2024,$61.28,15935190,$61.26,$61.455,$60.88
03/12/2024,$61.41,16613060,$60.95,$61.565,$60.645
03/11/2024,$60.66,14153970,$60.10,$60.71,$59.87
03/08/2024,$60.12,12143650,$60.00,$60.28,$59.73
03/07/2024,$60.36,16195300,$61.00,$61.0699,$60.345
03/06/2024,$60.57,12698710,$60.12,$60.62,$60.04
03/05/2024,$60.04,19676880,$59.87,$60.34,$59.575
03/04/2024,$59.30,16033300,$58.50,$59.39,$58.40
03/01/2024,$58.76,19030920,$58.80,$58.85,$58.20
02/29/2024,$58.61,29245140,$59.45,$59.49,$58.59
02/28/2024,$59.62,14803290,$59.55,$59.76,$59.31
02/27/2024,$59.59,18012750,$59.64,$59.80,$59.22
02/26/2024,$59.60,32154770,$59.12,$59.84,$58.18
02/23/2024,$58.52,74365777,$58.6967,$59.2167,$58.4367
02/22/2024,$58.47,29512938,$57.96,$58.49,$57.77
02/21/2024,$57.90,40551544,$58.3333,$58.5267,$57.60
02/20/2024,$58.62,71788627,$59.4933,$60.45,$58.41
02/16/2024,$56.7867,22373543,$56.7633,$57.31,$56.43
02/15/2024,$56.43,16948859,$56.60,$56.6167,$55.99
02/14/2024,$56.20,18484604,$56.25,$56.2917,$55.8467
02/13/2024,$56.38,18574217,$56.8733,$57.0233,$56.09
02/12/2024,$56.7667,14795041,$56.41,$56.7867,$56.35
02/09/2024,$56.4267,14329867,$56.4633,$56.5767,$56.3067
02/08/2024,$56.4567,14427928,$56.46,$56.85,$56.38
02/07/2024,$56.46,17082467,$56.7567,$56.8867,$56.40
02/06/2024,$56.6033,14189785,$56.2633,$56.65,$56.1133
02/05/2024,$56.22,19145072,$56.67,$56.67,$56.0233
02/02/2024,$56.5233,21670688,$56.05,$56.8583,$55.9733
02/01/2024,$56.1033,20792555,$55.2333,$56.118,$55.06
01/31/2024,$55.0833,26134878,$55.9333,$55.9333,$55.0367
01/30/2024,$55.1967,15270014,$54.90,$55.2683,$54.54
01/29/2024,$55.0133,18240314,$54.7833,$55.135,$54.5067
01/26/2024,$54.7567,15746312,$54.35,$54.7933,$54.22
01/25/2024,$54.28,16369604,$53.80,$54.29,$53.4733
01/24/2024,$53.50,22932863,$54.30,$54.355,$53.44
01/23/2024,$54.2667,12066517,$54.04,$54.2833,$53.9233
01/22/2024,$54.13,13938382,$54.2633,$54.3167,$53.8333
01/19/2024,$54.1267,19175297,$54.4767,$54.5233,$53.8133
01/18/2024,$54.4133,18190613,$53.72,$54.4633,$53.56
01/17/2024,$53.69,14827663,$53.7933,$53.995,$53.5433
01/16/2024,$53.9433,17032592,$53.8133,$54.1333,$53.7433
01/12/2024,$53.7733,13628968,$53.79,$53.8483,$53.46
01/11/2024,$53.7033,14355208,$53.7833,$53.9633,$53.39
01/10/2024,$53.7633,20122040,$53.1867,$53.8334,$53.1867
01/09/2024,$53.1033,23322380,$52.6433,$53.1133,$52.5767
01/08/2024,$52.75,20680880,$52.2333,$52.765,$52.225
01/05/2024,$52.2367,21709505,$52.64,$52.70,$51.8667
01/04/2024,$52.5867,19282472,$53.07,$53.18,$52.4967
01/03/2024,$53.10,18756062,$53.2567,$53.4333,$52.9767
01/02/2024,$53.0967,23539679,$52.4167,$53.1783,$52.3967
12/29/2023,$52.55,21948200,$52.51,$52.6933,$52.3867
12/28/2023,$52.5233,16776068,$52.59,$52.7767,$52.50
12/27/2023,$52.6267,19895966,$52.1033,$52.6483,$52.0533
12/26/2023,$52.1367,11679964,$52.2167,$52.33,$52.0367
12/22/2023,$52.2167,19405643,$51.8167,$52.3833,$51.7184
12/21/2023,$51.60,20087786,$51.3333,$51.6867,$51.3017
12/20/2023,$51.2367,21967703,$51.8067,$52.0467,$51.2067
12/19/2023,$51.8433,24417095,$51.6133,$51.8967,$51.3633
12/18/2023,$51.6567,26316015,$51.1167,$51.69,$51.0433
12/15/2023,$50.9133,70003597,$50.5933,$51.1533,$50.5133
12/14/2023,$50.7233,30891273,$51.1733,$51.3133,$50.6433
12/13/2023,$51.35,35348674,$50.5167,$51.35,$50.2133
12/12/2023,$50.4533,21382022,$50.4067,$50.5667,$50.0767
12/11/2023,$50.4133,31883253,$50.38,$50.4833,$49.8467
12/08/2023,$50.2867,34069473,$50.6667,$50.7367,$50.08
12/07/2023,$50.82,25362582,$51.45,$51.5133,$50.7417
12/06/2023,$51.3467,26447400,$51.85,$51.9433,$51.2167
12/05/2023,$51.91,21883832,$51.4833,$51.95,$51.2467
12/04/2023,$51.4333,24883190,$51.1067,$51.6433,$51.1033
12/01/2023,$51.4467,39273664,$51.7933,$51.87,$50.8767
11/30/2023,$51.8967,29925789,$52.0067,$52.1167,$51.5033
11/29/2023,$52.0267,29896488,$52.9233,$52.9233,$51.87
11/28/2023,$52.88,23535029,$52.22,$52.9746,$52.22
11/27/2023,$52.2567,23393648,$51.9833,$52.4533,$51.9833
11/24/2023,$52.02,13975171,$51.7167,$52.0433,$51.5667
11/22/2023,$51.5567,26433525,$51.9067,$52.0167,$51.46
11/21/2023,$51.9533,29382198,$51.82,$52.2833,$51.3767
11/20/2023,$51.7667,26703846,$51.8467,$52.0033,$51.67
11/17/2023,$51.7833,42533404,$51.9833,$52.5133,$51.67
11/16/2023,$52.0133,97658590,$52.9167,$53.15,$51.8333
11/15/2023,$56.5933,35769964,$56.1267,$56.6467,$55.8367
11/14/2023,$55.8833,19792520,$56.0567,$56.382,$55.75
11/13/2023,$55.8933,15408845,$55.46,$55.9565,$55.3483
11/10/2023,$55.3967,14321158,$54.85,$55.48,$54.6333
11/09/2023,$54.64,15080699,$54.79,$54.84,$54.415
11/08/2023,$54.7667,15591833,$55.28,$55.4267,$54.5267
11/07/2023,$55.2167,15023504,$55.2567,$55.5367,$55.11
11/06/2023,$54.96,14529238,$54.8333,$55.21,$54.69
11/03/2023,$54.8867,17240225,$55.2933,$55.4317,$54.8333
11/02/2023,$55.1733,15492203,$54.7933,$55.3967,$54.5417
11/01/2023,$54.9567,14899390,$54.7367,$55.1267,$54.3267
10/31/2023,$54.47,14168347,$54.3333,$54.54,$53.9833
10/30/2023,$54.34,12653653,$53.82,$54.42,$53.595
10/27/2023,$53.7233,13830214,$53.8267,$53.99,$53.5167
10/26/2023,$53.9233,16220075,$54.2367,$54.6167,$53.87
10/25/2023,$54.2533,16621781,$54.3867,$54.7767,$54.1567
10/24/2023,$54.4167,17535068,$53.80,$54.4933,$53.7967
10/23/2023,$53.67,17097110,$52.91,$53.7833,$52.6733
10/20/2023,$52.92,15057245,$53.61,$53.7017,$52.9033
10/19/2023,$53.59,11745898,$53.81,$53.9407,$53.4067
10/18/2023,$53.8467,10559725,$53.96,$54.12,$53.5733
10/17/2023,$53.8067,10893373,$53.58,$53.9037,$53.4633
10/16/2023,$53.7367,14348011,$53.5133,$54.0267,$53.44
10/13/2023,$53.2767,13810885,$53.0867,$53.4867,$52.9667
10/12/2023,$52.9833,13514677,$52.8433,$53.1033,$52.59
10/11/2023,$52.7433,12026776,$52.7533,$53.1633,$52.3467
10/10/2023,$52.5333,16014446,$52.0767,$52.6933,$51.8867
10/09/2023,$51.9467,21022544,$51.6933,$51.9517,$51.0867
10/06/2023,$52.1367,42616174,$52.8833,$52.9967,$50.55
10/05/2023,$53.0267,14269606,$53.4833,$53.6533,$53.00
10/04/2023,$53.6667,15755840,$53.2167,$53.6833,$53.0033
10/03/2023,$53.03,11253175,$53.23,$53.5825,$52.8934
10/02/2023,$53.3667,12992842,$53.1633,$53.4233,$52.77
09/29/2023,$53.31,18842441,$54.3433,$54.3767,$53.0617
09/28/2023,$54.18,11617117,$54.00,$54.2767,$53.8634
09/27/2023,$53.9067,15711104,$54.00,$54.0767,$53.43
09/26/2023,$54.1667,14435815,$54.3133,$54.5142,$54.1167
09/25/2023,$54.3567,10459423,$54.1233,$54.37,$53.9554
09/22/2023,$54.1167,13216918,$54.0767,$54.41,$53.9733
09/21/2023,$53.9733,18787490,$54.7533,$54.8333,$53.93
09/20/2023,$54.6367,10124650,$54.5333,$54.9033,$54.32
09/19/2023,$54.46,14020486,$54.46,$54.5933,$54.1183
09/18/2023,$54.4733,12997693,$54.8933,$55.0667,$54.4167
09/15/2023,$54.88,63925086,$55.07,$55.22,$54.59
09/14/2023,$55.0833,14923708,$55.00,$55.2467,$54.8033
09/13/2023,$54.8533,14364271,$54.9767,$55.2833,$54.79
09/12/2023,$54.84,11757358,$54.8333,$54.9777,$54.68
09/11/2023,$54.78,11912119,$54.6667,$54.8269,$54.5533
09/08/2023,$54.59,12668965,$54.4933,$54.62,$54.3567
09/07/2023,$54.49,19120889,$54.00,$54.4933,$53.83
09/06/2023,$53.8233,14594563,$53.4667,$54.0567,$53.3033
09/05/2023,$53.4233,15209360,$53.95,$54.2667,$53.3933
09/01/2023,$53.8567,12553369,$54.29,$54.32,$53.3833
08/31/2023,$54.2033,19582898,$53.7067,$54.33,$53.6533
08/30/2023,$53.7333,10967761,$53.4667,$53.7633,$53.3067
08/29/2023,$53.35,12702205,$53.00,$53.4083,$52.9533
08/28/2023,$52.9067,11871124,$52.62,$52.9433,$52.62
08/25/2023,$52.6067,12267406,$52.3933,$52.68,$52.18
